"trial_type","trial_index","time_elapsed","internal_node_id","screen_height","screen_width","browser","browser_version","mobile","os","vsync_rate","participant_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","fullscreen","webcam","microphone","screen","version","date","time","rt","stimulus","response","question_order","trial_duration","trial_number"
"pavlovia","0","10869","0.0-0.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","18229","0.0-1.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","18915","0.0-2.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"browser-check","3","19919","0.0-3.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","1366","768","true","true","true","true","browser_info","1.0","24/08/2022","20:04:35","","","","","",""
"html-button-response","4","33991","0.0-4.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","instructions1","","","","14060","<h1>Part 1/3</h1><p>Welcome to our study! Before starting the face perception task, it is important for us to understand our participants characteristics, so that our conclusions are scientifically valid.</p><p>Let's start with some questions about yourself.</p>","0","","",""
"survey-text","5","59339","0.0-5.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","25288","","{""age"":""24"",""nationality"":""Mexico"",""ethnicity"":""Latin""}","","",""
"survey-multi-choice","6","76865","0.0-6.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","17504","","{""sex"":""Male"",""education"":""University (bachelor)""}","[0,1]","",""
"survey-multi-choice","7","83270","0.0-7.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","6358","","{""sexual_orientation"":""Heterosexual""}","[0]","",""
"survey-text","8","89743","0.0-8.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","6433","","{""sexual_orientation_other"":""""}","","",""
"survey-multi-choice","9","104440","0.0-9.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","14683","","{""religion"":""Other""}","[0]","",""
"survey-text","10","151630","0.0-10.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","47142","","{""religion_other"":""Catholicism""}","","",""
"multiple-slider","11","173737","0.0-11.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","demographics","","","","22083.399999976158","","{""religiosity"":31,""religious_activity"":8}","[0,1]","",""
"html-button-response","12","194834","0.0-12.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","instructions2","","","","21086","<h1>Part 2/3</h1><p>Thank you! We will continue with a series of questionnaires about your personality. Again, it is important that you answer truthfully. Please read the statements carefully and answer according to what describe you the best.</p>","0","","",""
"multiple-slider","13","453591","0.0-13.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","IPIP6","","","","258702.29999995232","","{""Extraversion_1"":34,""Agreeableness_2"":74,""Conscientiousness_3"":43,""Neuroticism_4"":29,""Openness_5"":38,""HonestyHumility_6_R"":57,""Extraversion_7_R"":88,""Agreeableness_8_R"":13,""Openness_9_R"":30,""Conscientiousness_10"":60,""Conscientiousness_11_R"":43,""HonestyHumility_12_R"":64,""Openness_13_R"":70,""Agreeableness_14"":97,""Neuroticism_15_R"":85,""Neuroticism_16"":68,""Neuroticism_17_R"":58,""HonestyHumility_18_R"":37,""Extraversion_19_R"":71,""Agreeableness_20_R"":56,""Openness_21_R"":36,""Conscientiousness_22_R"":41,""Extraversion_23"":20,""HonestyHumility_24_R"":28}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]","",""
"multiple-slider","14","523758","0.0-14.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","SIAS","","","","70140.19999998808","","{""SIAS_1"":28,""SIAS_2"":34,""Attention_Check_1"":100,""SIAS_3"":61,""SIAS_4"":23,""SIAS_5"":13,""SIAS_6"":32}","[0,1,2,3,4,5,6]","",""
"multiple-slider","15","626757","0.0-15.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","SPS","","","","102973.69999998808","","{""Social_Phobia_1"":40,""Social_Phobia_2"":35,""Social_Phobia_3"":24,""Social_Phobia_4"":40,""Social_Phobia_5"":57,""Social_Phobia_6"":42}","[0,1,2,3,4,5]","",""
"multiple-slider","16","738462","0.0-16.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","GAAIS","","","","111674.09999996424","","{""GAAIS_1"":60,""GAAIS_2_R"":36,""GAAIS_3"":61,""GAAIS_4"":70,""GAAIS_5"":68,""GAAIS_6_R"":57,""GAAIS_7"":41,""GAAIS_8"":75,""GAAIS_9"":85,""GAAIS_10_R"":75}","[0,1,2,3,4,5,6,7,8,9]","",""
"multiple-slider","17","1255935","0.0-17.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","FFNI-BF","","","","517431.2999999523","","{""Acclaim_Seeking_1"":96,""Arrogance_2"":59,""Authoritativeness_3"":70,""Distrust_4"":56,""Entitlement_5"":32,""Exhibitionism_6"":79,""Exploitativeness_7"":29,""Grandiose_Fantasies_8"":79,""Indifference_9_R"":60,""Lack_of_Empathy_10"":65,""Manipulativeness_11"":34,""Need_for_Admiration_12"":72,""Reactive_Anger_13"":36,""Shame_14"":60,""Thrill_Seeking_15"":37,""Acclaim_Seeking_16"":35,""Arrogance_17"":17,""Authoritativeness_18"":64,""Distrust_19"":86,""Entitlement_20"":56,""Attention_Check_2"":100,""Exhibitionism_21"":33,""Exploitativeness_22"":31,""Grandiose_Fantasies_23"":57,""Indifference_24_R"":59,""Lack_of_Empathy_25"":40,""Manipulativeness_26"":75,""Need_for_Admiration_27"":36,""Reactive_Anger_28"":66,""Shame_29"":68,""Thrill_Seeking_30"":34}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","",""
"multiple-slider","18","1450964","0.0-18.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","GPTS","","","","194986.89999997616","","{""Reference_1"":62,""Reference_2"":57,""Reference_3"":35,""Reference_4"":36,""Reference_5"":28,""Reference_6"":43,""Reference_7"":63,""Reference_8"":70,""Persecution_9"":18,""Persecution_10"":39,""Persecution_11"":65,""Persecution_12"":7,""Persecution_13"":6,""Persecution_14"":28,""Persecution_15"":34,""Persecution_16"":5,""Persecution_17"":5,""Persecution_18"":26}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17]","",""
"multiple-slider","19","1670687","0.0-19.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","SCC","","","","219683.60000002384","","{""SCC_1_R"":29,""SCC_2_R"":16,""SCC_3_R"":57,""SCC_4_R"":33,""SCC_5_R"":59,""Attention_Check_3"":0,""SCC_6"":38,""SCC_7_R"":27,""SCC_8_R"":35,""SCC_9_R"":61,""SCC_10_R"":89,""SCC_11"":59,""SCC_12_R"":64,""self_rated_general_attractiveness"":77,""self_rated_physical_attractiveness"":78}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","",""
"multiple-slider","20","1815304","0.0-20.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","IUS","","","","144607.60000002384","","{""Prospective_Anxiety_1"":60,""Prospective_Anxiety_2"":88,""Prospective_Anxiety_3"":70,""Prospective_Anxiety_4"":34,""Prospective_Anxiety_5"":61,""Prospective_Anxiety_6"":29,""Prospective_Anxiety_7"":63,""Inhibitory_Anxiety_8"":15,""Inhibitory_Anxiety_9"":25,""Inhibitory_Anxiety_10"":35,""Inhibitory_Anxiety_11"":35,""Inhibitory_Anxiety_12"":14}","[0,1,2,3,4,5,6,7,8,9,10,11]","",""
"html-keyboard-response","21","1816309","0.0-21.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","part_2_loading","","","","null","<p>Please wait for the experiment to load...</p>","null","","",""
"preload","22","1891309","0.0-22.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-button-response","23","1999214","0.0-23.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","task_instructions","","","","107902","<h1>Part 3/3</h1><p>In the last part of the experiment, images of faces will be flashed on the screen.</p><p>These images were created specially for this experiment: about half of them are <b>photos of real people</b>, and the other half of faces were entirely <b>computer-generated</b> using a new AI algorithm that we want to test.</p><p>This algorithm, based on a new generation of deep-learning models, is able to produce photo-realistic images of faces according to pre-specified parameters (e.g., gender, age, emotion, ...).</p><p>Among the artificial faces generated, only those that best matched the characteristics of the real photos were selected for this experiment (same background, lighting conditions, age range, etc.).</p><p>In order to help us validate our algorithm, we will ask you to tell whether you think the faces you see are <b>real</b> (photos of real people) or <b>fake</b> (computer-generated).</p></br>","0","","",""
"html-button-response","24","2049489","0.0-24.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire_instructions","","","","50259","<div style='text-align: left'><p>After each image, you will be asked a series of questions, such as:</p><ul><li><p>Whether you think the face you saw was <b>real or fake</b>.</p></li><li><p>How <b>attractive</b> you would find someone who looks like that.</p></li><li><p>How <b>approachable</b> (friendly and easy to talk to) you would find someone who looks like that.</p></li><li><p>How much you would <b>trust</b> someone who looks like that.</p></li><li><p>How much that face reminds you of <b>someone you know</b>.</p></li><li><p>How much you think it <b>resembles yourself</b>.</p></li></ul><p>Below is an example of the questions you will be asked after each image:</p></div><br><div style='float: center'><img src='utils/questions_demo.png' height='600' style='border:5px solid #D3D3D3; padding:3px; margin:5px'></img><p>We are interested in your <b>first impressions</b>. Please respond according to your gut feelings.</p>","0","","",""
"html-keyboard-response","25","2050377","0.0-25.0-0.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","870",""
"image-keyboard-response","26","2050917","0.0-25.0-1.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1018.jpg","null","","500","1"
"multiple-slider","27","2086515","0.0-25.0-2.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","35576.80000001192","","{""perceived_realness"":82,""Attractiveness"":67,""Approachability"":76,""Trustworthiness"":69,""Familiarity"":40,""Similarity"":6}","[0,1,2,3,4,5]","",""
"html-keyboard-response","28","2087502","0.0-25.0-0.1","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","975",""
"image-keyboard-response","29","2088015","0.0-25.0-1.1","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1045.jpg","null","","500","2"
"multiple-slider","30","2112093","0.0-25.0-2.1","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","24061.099999964237","","{""perceived_realness"":32,""Attractiveness"":40,""Approachability"":73,""Trustworthiness"":70,""Familiarity"":66,""Similarity"":16}","[0,1,2,3,4,5]","",""
"html-keyboard-response","31","2112729","0.0-25.0-0.2","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","629",""
"image-keyboard-response","32","2113233","0.0-25.0-1.2","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1095.jpg","null","","500","3"
"multiple-slider","33","2141550","0.0-25.0-2.2","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","28308","","{""perceived_realness"":71,""Attractiveness"":45,""Approachability"":75,""Trustworthiness"":72,""Familiarity"":59,""Similarity"":7}","[0,1,2,3,4,5]","",""
"html-keyboard-response","34","2142469","0.0-25.0-0.3","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","905",""
"image-keyboard-response","35","2142982","0.0-25.0-1.3","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1024.jpg","null","","500","4"
"multiple-slider","36","2168615","0.0-25.0-2.3","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","25621.19999998808","","{""perceived_realness"":83,""Attractiveness"":35,""Approachability"":68,""Trustworthiness"":72,""Familiarity"":37,""Similarity"":19}","[0,1,2,3,4,5]","",""
"html-keyboard-response","37","2169379","0.0-25.0-0.4","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","754",""
"image-keyboard-response","38","2169893","0.0-25.0-1.4","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1105.jpg","null","","500","5"
"multiple-slider","39","2195081","0.0-25.0-2.4","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","25168.799999952316","","{""perceived_realness"":61,""Attractiveness"":75,""Approachability"":70,""Trustworthiness"":76,""Familiarity"":31,""Similarity"":5}","[0,1,2,3,4,5]","",""
"html-keyboard-response","40","2195753","0.0-25.0-0.5","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","658",""
"image-keyboard-response","41","2196262","0.0-25.0-1.5","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1087.jpg","null","","500","6"
"multiple-slider","42","2223258","0.0-25.0-2.5","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","26979.899999976158","","{""perceived_realness"":37,""Attractiveness"":25,""Approachability"":75,""Trustworthiness"":70,""Familiarity"":61,""Similarity"":4}","[0,1,2,3,4,5]","",""
"html-keyboard-response","43","2223966","0.0-25.0-0.6","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","698",""
"image-keyboard-response","44","2224478","0.0-25.0-1.6","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1089.jpg","null","","500","7"
"multiple-slider","45","2253805","0.0-25.0-2.6","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","29307.900000035763","","{""perceived_realness"":70,""Attractiveness"":63,""Approachability"":75,""Trustworthiness"":74,""Familiarity"":38,""Similarity"":3}","[0,1,2,3,4,5]","",""
"html-keyboard-response","46","2254658","0.0-25.0-0.7","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","836",""
"image-keyboard-response","47","2255170","0.0-25.0-1.7","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1002.jpg","null","","500","8"
"multiple-slider","48","2277575","0.0-25.0-2.7","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","22376.599999964237","","{""perceived_realness"":88,""Attractiveness"":42,""Approachability"":71,""Trustworthiness"":76,""Familiarity"":62,""Similarity"":4}","[0,1,2,3,4,5]","",""
"html-keyboard-response","49","2278189","0.0-25.0-0.8","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","604",""
"image-keyboard-response","50","2278701","0.0-25.0-1.8","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1020.jpg","null","","500","9"
"multiple-slider","51","2294458","0.0-25.0-2.8","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15691.699999988079","","{""perceived_realness"":80,""Attractiveness"":83,""Approachability"":76,""Trustworthiness"":76,""Familiarity"":35,""Similarity"":5}","[0,1,2,3,4,5]","",""
"html-keyboard-response","52","2295327","0.0-25.0-0.9","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","855",""
"image-keyboard-response","53","2295840","0.0-25.0-1.9","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1069.jpg","null","","500","10"
"multiple-slider","54","2325189","0.0-25.0-2.9","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","29331","","{""perceived_realness"":32,""Attractiveness"":29,""Approachability"":67,""Trustworthiness"":63,""Familiarity"":64,""Similarity"":7}","[0,1,2,3,4,5]","",""
"html-keyboard-response","55","2325887","0.0-25.0-0.10","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","680",""
"image-keyboard-response","56","2326395","0.0-25.0-1.10","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1015.jpg","null","","500","11"
"multiple-slider","57","2346484","0.0-25.0-2.10","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","20072","","{""perceived_realness"":91,""Attractiveness"":69,""Approachability"":73,""Trustworthiness"":72,""Familiarity"":67,""Similarity"":17}","[0,1,2,3,4,5]","",""
"html-keyboard-response","58","2347034","0.0-25.0-0.11","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","540",""
"image-keyboard-response","59","2347546","0.0-25.0-1.11","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1067.jpg","null","","500","12"
"multiple-slider","60","2371423","0.0-25.0-2.11","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","23828.400000035763","","{""perceived_realness"":71,""Attractiveness"":32,""Approachability"":62,""Trustworthiness"":72,""Familiarity"":26,""Similarity"":25}","[0,1,2,3,4,5]","",""
"html-keyboard-response","61","2372414","0.0-25.0-0.12","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","976",""
"image-keyboard-response","62","2372925","0.0-25.0-1.12","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1064.jpg","null","","500","13"
"multiple-slider","63","2396214","0.0-25.0-2.12","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","23249.80000001192","","{""perceived_realness"":81,""Attractiveness"":63,""Approachability"":75,""Trustworthiness"":66,""Familiarity"":57,""Similarity"":22}","[0,1,2,3,4,5]","",""
"html-keyboard-response","64","2396788","0.0-25.0-0.13","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","564",""
"image-keyboard-response","65","2397302","0.0-25.0-1.13","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1055.jpg","null","","500","14"
"multiple-slider","66","2421066","0.0-25.0-2.13","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","23744.5","","{""perceived_realness"":66,""Attractiveness"":38,""Approachability"":63,""Trustworthiness"":69,""Familiarity"":23,""Similarity"":10}","[0,1,2,3,4,5]","",""
